sdf_number,annalog,protonated,isomers,docking_energy,cluster
11,C1C2CC3CC1CC(NC(=O)c1nn(CCOC)c(-c4ccccc4)c1C)(C2)C3,COCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,COCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-10.998,0
12,C1C2CC3CC1CC(NC(=O)c1nn(CCCCC)c(-c4ccccc4)c1C)(C2)C3,CCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,CCCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.604,0
13,C1CCCCC1NC(=O)c1nn(CCCCCO)c(-c2ccccc2)c1C,Cc1c(C(=O)NC2CCCCC2)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(CCCCCO)c1-c1ccccc1,-9.474,0
14,C1C2CC3CC1CC(NC(=O)c1nn(CC(C)C)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CC(C)C)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CC(C)C)c1-c1ccccc1,-11.899,0
15,C1C2CC3CC1CC(NC(=O)c1nn(C(C)C)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C(C)C)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C(C)C)c1-c1ccccc1,-12.007,0
16,C1C2CC3CC1CC(NC(=O)c1nn(CCCC)c(-c4ccccc4)c1C)(C2)C3,CCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,CCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.459,0
17,C1C2CC3CC1CC(NC(=O)c1nn(CCCCCN)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCCC[NH3+])c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCCC[NH3+])c1-c1ccccc1,-11.054,0
18,C1C2CC3CC1CC(NC(=O)c1nn(CC4CC4)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CC2CC2)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CC2CC2)c1-c1ccccc1,-12.008,0
19,C1C2CC3CC1CC(NC(=O)c1nn(C)c(-c4ccc(OC)cc4)c1C)(C2)C3,COc1ccc(-c2c(C)c(C(=O)NC34CC5CC(CC(C5)C3)C4)nn2C)cc1,COc1ccc(-c2c(C)c(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nn2C)cc1,-10.439,2
20,C1C2CC3CC1CC(NC(=O)c1nn(CCO)c(-c4ccc(F)cc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCO)c1-c1ccc(F)cc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCO)c1-c1ccc(F)cc1,-10.676,0
21,C1C2CC3CC1CC(NC(=O)c1cn(CCCCCO)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cn(CCCCCO)c1-c1ccccc1,-11.173,0
22,C1C2CC3CC1CC(NC(=O)c1nn(C)c(-c4ccc(Cl)cc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccc(Cl)cc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccc(Cl)cc1,-10.757,2
23,C1C2CC3CC1CC(NC(=O)c1nn(CCC)c(-c4ccccc4)c1C)(C2)C3,CCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,CCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.33,0
24,C1C2CC3CC1CC(NC(=O)c1nn(CCO)c(-c4ccc(Cl)cc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCO)c1-c1ccc(Cl)cc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCO)c1-c1ccc(Cl)cc1,-10.243,0
25,C1C2CC3CC1CC(NC(=O)c1nn(C)c(-c4ccc(F)cc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccc(F)cc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccc(F)cc1,-11.465,2
26,C1C2CC3CC1CC(NC(=O)c1nn(CCCCCC)c(-c4ccccc4)c1C)(C2)C3,CCCCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,CCCCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.775,0
27,C1C2CC3CC1CC(NC(=O)c1nn(C)c(-c4ccccc4)c1)(C2)C3,Cn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccccc1,Cn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,-11.008,1
28,C1C2CC3CC1CC(NC(=O)c1nn(CC)c(-c4ccccc4)c1C)(C2)C3,CCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,CCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.43,0
29,C1C2CC3CC1CC(CNC(=O)c1nn(C)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NCC23CC4CC(CC(C4)C2)C3)nn(C)c1-c1ccccc1,Cc1c(C(=O)NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,-11.237,14
30,C1C2CC3CC1CC(NC(=O)c1nn(CC=C)c(-c4ccccc4)c1C)(C2)C3,C=CCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,C=CCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.414,0
31,C1C2CC3CC1CC(NC(=O)c1nn(CCCCCl)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCCCl)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCCCl)c1-c1ccccc1,-11.383,0
32,C12CC3CC1CC(NC(=O)c1nn(C)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(C2)C(C4)C3)nn(C)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@@H]4C[C@H](C2)[C@@H](C4)C3)nn(C)c1-c1ccccc1,-11.003,0
33,C1C2CC3CC1CC(NC(=O)c1nn(-c4ccccc4)c(C)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(-c2ccccc2)c1C,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(-c2ccccc2)c1C,-11.167,9
34,C1C2CC3CC1CC(NC(=O)c1nn(CCCCO)c(-c4ccccc4)c1)(C2)C3,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(CCCCO)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(CCCCO)n1,-10.459,0
35,C1C2CC3CC1CC(NC(=O)c1nn(CCCCCF)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCCCF)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCCCF)c1-c1ccccc1,-11.527,0
36,C1C2CC3CC1CC(NC(=O)c1nn(CCCCCO)c(-c4ccccc4)c1)(C2)C3,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(CCCCCO)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(CCCCCO)n1,-10.682,0
37,C1C2CC3CC1CC(NC(=O)c1nc(CCCCCO)c(-c4ccccc4)n1C)(C2)C3,Cn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nc(CCCCCO)c1-c1ccccc1,Cn1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc(CCCCCO)c1-c1ccccc1,-10.963,0
38,C1C2CC3CC1CC(NC(=O)c1nc(CCCCCO)c(-c4ccccc4)n1C)(C2)C3,Cn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)[nH+]c(CCCCCO)c1-c1ccccc1,Cn1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH+]c(CCCCCO)c1-c1ccccc1,-10.931,19
39,C1C2CC3CC1CC(NC(=O)c1nn(CCCCO)c(-c4ccccc4Cl)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCCO)c1-c1ccccc1Cl,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCCO)c1-c1ccccc1Cl,-10.438,0
40,C1C2CC3CC1C(NC(=O)c1nn(CCCCCO)c(-c4ccccc4)c1C)(C2)C3,Cc1c(C(=O)NC23CC4CC(CC2C4)C3)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@H]2C4)C3)nn(CCCCCO)c1-c1ccccc1,-10.537,0
41,C1C2CC3(NC(=O)c4nn(CCCOC)c(-c5ccccc5)c4C)CC(CC1C3)C2,COCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccccc1,COCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-10.84,0
42,C1C2CC3(NC(=O)c4nn(Cc5ccccc5)c(C)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(Cc2ccccc2)c1C,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(Cc2ccccc2)c1C,-11.775,0
43,C12CC3(NC(=O)c4nn(CCCCO)c(-c5ccccc5)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(C2)C(C4)C3)nn(CCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@@H]4C[C@H](C2)[C@@H](C4)C3)nn(CCCCO)c1-c1ccccc1,-10.373,0
44,C1C2CC3(NC(=O)c4nnc(-c5ccccc5)n4C)CC(CC1C3)C2,Cn1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nnc1-c1ccccc1,Cn1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc1-c1ccccc1,-10.768,18
45,C1C2CC3(NC(=O)c4noc(-c5ccccc5)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)noc1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)noc1-c1ccccc1,-11.167,10
46,C12CC3(NC(=O)c4nn(CCCO)c(-c5ccccc5)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(C2)C(C4)C3)nn(CCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@@H]4C[C@H](C2)[C@@H](C4)C3)nn(CCCO)c1-c1ccccc1,-10.257,0
47,C1C2CC3(NC(=O)c4cnn(CCCCCO)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cnn1CCCCCO,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cnn1CCCCCO,-9.077,17
48,C1C2CC3(NC(=O)c4onc(-c5ccccc5)c4C)CC(CC1C3)C2,Cc1c(-c2ccccc2)noc1C(=O)NC12CC3CC(CC(C3)C1)C2,Cc1c(-c2ccccc2)noc1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-11.18,10
49,C1(NC(=O)c2nn(CCCCCO)c(-c3ccccc3)c2C)CCCC1,Cc1c(C(=O)NC2CCCC2)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)NC2CCCC2)nn(CCCCCO)c1-c1ccccc1,-9.119,0
50,C12CC3(NC(=O)c4nn(CCO)c(-c5ccccc5)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(C2)C(C4)C3)nn(CCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@@H]4C[C@H](C2)[C@@H](C4)C3)nn(CCO)c1-c1ccccc1,-10.356,0
51,C1C2CC3(NC(=O)c4cn(CCCCO)c(-c5ccccc5)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn(CCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cn(CCCCO)c1-c1ccccc1,-10.996,0
52,C12CC3(NC(=O)c4nn(CCCCCO)c(-c5ccccc5)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(C2)C(C4)C3)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@@H]4C[C@H](C2)[C@@H](C4)C3)nn(CCCCCO)c1-c1ccccc1,-10.668,0
53,C1C2CC3(NC(=O)c4n(C)nc(-c5ccccc5)c4C)CC(CC1C3)C2,Cc1c(-c2ccccc2)nn(C)c1C(=O)NC12CC3CC(CC(C3)C1)C2,Cc1c(-c2ccccc2)nn(C)c1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-11.15,1
54,C1C2CC3(NC(=O)c4nn(CCCO)c(-c5ccccc5)c4)CC(CC1C3)C2,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(CCCO)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(CCCO)n1,-10.244,0
55,C1N2CC3(NC(=O)c4nn(CCCCCO)c(-c5ccccc5)c4C)CC(C1C3)C2,Cc1c(C(=O)NC23CC4C[NH+](CC4C2)C3)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[N@H+](C[C@H]4C2)C3)nn(CCCCCO)c1-c1ccccc1,-10.077,0
56,C1C2CC3(NC(=O)c4nn(CCCCCO)c(C)c4C)CC(CC1C3)C2,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(CCCCCO)c1C,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(CCCCCO)c1C,-9.071,0
57,C1CCC2(NC(=O)c3nn(CCCCCO)c(-c4ccccc4)c3C)CC(CC1)C2,Cc1c(C(=O)NC23CCCCCC(C2)C3)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23CCCCC[C@H](C2)C3)nn(CCCCCO)c1-c1ccccc1,-8.683,0
58,C1CCC2(NC(=O)c3nn(CCCCCO)c(-c4ccccc4)c3C)CC(CC1)C2,Cc1c(C(=O)NC23CCCCCC(C2)C3)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23CCCCC[C@@H](C2)C3)nn(CCCCCO)c1-c1ccccc1,-8.6,0
59,C1CCC2(NC(=O)c3nn(CCCCCO)c(-c4ccccc4)c3C)CC(C1)C2,Cc1c(C(=O)NC23CCCCC(C2)C3)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)N[C@]23CCCC[C@H](C2)C3)nn(CCCCCO)c1-c1ccccc1,-8.405,0
60,c1ccccc1-c1n(CCO)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(CCO)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(CCO)n1,-10.318,1
61,c1ccccc1-c1nnc(C(=O)NC23CC4CC(CC(C2)C4)C3)o1,O=C(NC12CC3CC(CC(C3)C1)C2)c1nnc(-c2ccccc2)o1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nnc(-c2ccccc2)o1,-10.62,16
62,c1ccccc1-c1nnc(C(=O)NC23CC4CC(CC(C2)C4)C3)s1,O=C(NC12CC3CC(CC(C3)C1)C2)c1nnc(-c2ccccc2)s1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nnc(-c2ccccc2)s1,-10.732,15
63,c1ccccc1-c1nnc(C(=O)NC23CC4CC(CC(C2)C4)C3)cc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(-c2ccccc2)nn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccccc2)nn1,-11.563,6
64,c1ccccc1-c1[nH]nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)[nH]n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)[nH]n1,-10.781,1
65,c1ccccc1-c1[nH]nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n[nH]1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n[nH]1,-10.781,6
66,c1ccccc1-c1n(CCCCO)nc(C(=O)NC2CCCCC2)c1C,Cc1c(C(=O)NC2CCCCC2)nn(CCCCO)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(CCCCO)c1-c1ccccc1,-9.35,0
67,c1ccccc1-c1n(-c2ccccc2)nc(C(=O)NC2CCCCC2)c1C,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccccc2)c1-c1ccccc1,-10.42,5
68,c1ccccc1-c1n(CCCC)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,CCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccccc1,CCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,-11.043,1
69,c1ccccc1-c1n(CCCO)nc(C(=O)NC2CCCCC2)c1C,Cc1c(C(=O)NC2CCCCC2)nn(CCCO)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(CCCO)c1-c1ccccc1,-9.183,0
70,c1ccccc1-c1ncc(C(=O)NC23CC4CC(CC(C2)C4)C3)cc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(-c2ccccc2)nc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccccc2)nc1,-11.734,6
71,c1ccccc1-c1n(Cc2ccccc2)nc(C(=O)NC2CCCCC2)c1C,Cc1c(C(=O)NC2CCCCC2)nn(Cc2ccccc2)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(Cc2ccccc2)c1-c1ccccc1,-11.98,5
72,c1ccccc1-c1c(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)nc1C,Cc1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)nc(C)c1-c1ccccc1,Cc1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nc(C)c1-c1ccccc1,-11.839,8
73,c1ccccc1-c1cnc(C(=O)NC23CC4CC(CC(C2)C4)C3)cc1,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(-c2ccccc2)cn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccccc2)cn1,-11.72,11
74,c1ccccc1-c1n(CCCCCO)nc(C(=O)NC(C)(C)C)c1C,Cc1c(C(=O)NC(C)(C)C)nn(CCCCCO)c1-c1ccccc1,Cc1c(C(=O)NC(C)(C)C)nn(CCCCCO)c1-c1ccccc1,-8.736,0
75,c1ccccc1-c1n(-c2ccccc2)nc(C(=O)Nc2ccccc2)c1C,Cc1c(C(=O)Nc2ccccc2)nn(-c2ccccc2)c1-c1ccccc1,Cc1c(C(=O)Nc2ccccc2)nn(-c2ccccc2)c1-c1ccccc1,-10.937,5
76,c1ccccc1-c1n(CCOC)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,COCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccccc1,COCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,-10.623,1
77,c1ccccc1-c1nnc(C(=O)NC23CC4CC(CC(C2)C4)C3)cc1C,Cc1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)nnc1-c1ccccc1,Cc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc1-c1ccccc1,-11.803,13
78,c1ccccc1-c1n(CCCN)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,[NH3+]CCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccccc1,[NH3+]CCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,-10.321,1
79,c1ccccc1-c1[nH]nc(C(=O)NC23CC4CC(CC(C2)C4)C3)n1,O=C(NC12CC3CC(CC(C3)C1)C2)c1n[nH]c(-c2ccccc2)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1n[nH]c(-c2ccccc2)n1,-10.612,6
80,c1ccccc1-c1[nH]nc(C(=O)NC23CC4CC(CC(C2)C4)C3)n1,O=C(NC12CC3CC(CC(C3)C1)C2)c1nnc(-c2ccccc2)[nH]1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nnc(-c2ccccc2)[nH]1,-10.654,12
81,c1ccccc1-c1[nH]nc(C(=O)NC23CC4CC(CC(C2)C4)C3)n1,O=C(NC12CC3CC(CC(C3)C1)C2)c1nc(-c2ccccc2)n[nH]1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nc(-c2ccccc2)n[nH]1,-10.636,6
82,c1ccccc1-c1n(CCC)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)c1,CCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1-c1ccccc1,CCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)cc1-c1ccccc1,-10.936,1
83,c1ccccc1-c1c(C)nc(C(=O)NC23CC4CC(CC(C2)C4)C3)s1,Cc1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)sc1-c1ccccc1,Cc1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)sc1-c1ccccc1,-11.098,8
