sdf_number,annalog,protonated,isomers,docking_energy,cluster
20,C1[C@H]2C[C@@H]3C[C@@](NC(CC)=O)(C[C@H]1C3)C2,CCC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.664,0
21,C1[C@H]2C[C@@H]3C[C@@](NC(C#C)=O)(C[C@H]1C3)C2,C#CC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C#CC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.964,29
22,C1[C@H]2C[C@@H]3C[C@@](C#N)(C[C@H]1C3)C2,N#C[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N#C[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.123,28
23,C(N[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2)=O,O=CN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,O=CN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-6.978,27
24,C(CN[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2)=C,C=CC[NH2+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C=CC[NH2+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.026,5
25,C(N[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2)=C,C=CN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C=CN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-6.909,26
26,C(N[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2)=C,CC=N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C/C=N/[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.214,6
27,C(N[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2)=C,CC=N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C/C=N\[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.101,6
28,C(CN[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2)=O,O=CC[NH2+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,O=CC[NH2+][C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-6.715,5
29,O(C(N[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2)=O)C,COC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,COC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.407,2
30,[C@H]12C[C@]3(NC(=O)C=C)C[C@H](C1)[C@@H](C3)C2,C=CC(=O)N[C@]12C[C@@H]3C[C@H](C1)[C@@H](C3)C2,C=CC(=O)N[C@]12C[C@@H]3C[C@H](C1)[C@@H](C3)C2,-7.369,25
31,[C@H]12C[C@H]3C[C@](NC(=O)OCC)(C[C@H](C3)C1)C2,CCOC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCOC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.581,2
32,C(=C)C(NC1C2CC3CC(CC1C3)C2)=O,C=CC(=O)NC1C2CC3CC(C2)CC1C3,C=CC(=O)N[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,-7.991,24
33,C(=C)(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)OC,C=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)OC,C=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)OC,-7.269,23
34,C(=C)(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)OC,COC(C)=N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CO/C(C)=N/[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.7,4
35,C(=C)(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)OC,COC(C)=N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CO/C(C)=N\[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.303,4
36,C(=O)(CCC)NC12CC3CC(CC(C1)C3)C2,CCCC(=O)NC12CC3CC(CC(C3)C1)C2,CCCC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.865,0
37,CCCCC(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)=O,CCCCC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCCCC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-8.135,0
38,C1CC1C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)=O,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C1CC1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C1CC1,-7.952,22
39,CC(C)C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)=O,CC(C)C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CC(C)C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.956,3
40,CCCCCC(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)=O,CCCCCC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CCCCCC(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-8.539,0
41,N(C(=O)c1ccsn1)[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccsn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccsn1,-8.475,21
42,N(C(=O)c1ccco1)[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccco1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccco1,-8.839,20
43,N(C(=O)c1sccn1)[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nccs1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nccs1,-8.275,19
44,N(C(=O)c1cc[nH]n1)[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc[nH]n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc[nH]n1,-8.71,18
45,N(C(=O)c1cc[nH]n1)[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccn[nH]1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccn[nH]1,-8.643,17
46,N(C(=O)c1ccno1)[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccno1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccno1,-8.608,16
47,N(C(=O)c1ccsc1)[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccsc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccsc1,-8.503,15
48,N(C(=O)c1cccs1)[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccs1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccs1,-8.683,14
49,C1[C@H]2C[C@H]3C[C@@H]1C[C@](NC(=O)c1ccoc1)(C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccoc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccoc1,-8.679,13
50,C1[C@H]2C[C@H]3C[C@@H]1C[C@](C(=O)OC)(C3)C2,COC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,COC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.17,12
51,C1[C@H]2C[C@H]3C[C@@H]1C[C@](NC(=O)c1occn1)(C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ncco1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ncco1,-8.518,11
52,O=C(c1nocc1)NC12CC3CC(CC(C1)C3)C2,O=C(NC12CC3CC(CC(C3)C1)C2)c1ccon1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccon1,-8.68,10
53,O=C(c1ncsc1)N[C@]12C[C@H]3C[C@H](C[C@@H](C1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cscn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cscn1,-8.425,9
54,[C@H]12C[C@H]3C[C@H](C[C@@](C(O)=O)(C1)C3)C2,O=C([O-])[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,O=C([O-])[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-7.06,8
