sdf_number,annalog,protonated,isomers,docking_energy,cluster
46,Cc1cc(C(NC23CC4CC(C2)CC(C3)C4)=O)ncc1-c1ccccc1,Cc1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)ncc1-c1ccccc1,Cc1cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)ncc1-c1ccccc1,-12.015,4
47,Clc1cc(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)ncc1-c1ccccc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(Cl)c(-c2ccccc2)cn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(Cl)c(-c2ccccc2)cn1,-11.851,4
48,Fc1cc(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)ncc1-c1ccccc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(F)c(-c2ccccc2)cn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(F)c(-c2ccccc2)cn1,-11.942,4
49,Clc1cc(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)ccc1-c1ccccc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccccc2)c(Cl)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccccc2)c(Cl)c1,-12.396,2
50,c1nc(C(=O)N[C@]23C[C@@H]4C[C@H](C2)C[C@@H](C4)C3)ccc1-c1ccc(F)cc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccc(F)cc2)cn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(-c2ccc(F)cc2)cn1,-11.414,11
51,c1nc(C(=O)N[C@]23C[C@@H]4C[C@H](C2)C[C@@H](C4)C3)ccc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccccn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccccn1,-9.174,6
52,N([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C(c1cc2c(cc1)OCO2)=O,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2c(c1)OCO2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc2c(c1)OCO2,-9.864,16
53,N([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C(c1nccc(C)c1)=O,Cc1ccnc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1,Cc1ccnc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1,-9.838,6
54,N([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C(c1ncc2ccccc2c1)=O,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc2ccccc2cn1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc2ccccc2cn1,-10.747,4
55,N([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C(c1nc2c(cccc2)s1)=O,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nc2ccccc2s1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1nc2ccccc2s1,-9.828,15
56,c1cccc(-c2c(C)c(C(N[C@]34C[C@@H]5C[C@H](C3)C[C@@H](C5)C4)=O)nn2C)c1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccccc1,-11.499,0
57,c1cccc(-c2c(C)c(C(N[C@]34C[C@@H]5C[C@H](C3)C[C@@H](C5)C4)=O)nn2CCC)c1,CCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,CCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.344,0
58,c1cccc(-c2c(C)c(C(NC3CCCCC3)=O)nn2CC2CC2)c1,Cc1c(C(=O)NC2CCCCC2)nn(CC2CC2)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(CC2CC2)c1-c1ccccc1,-9.912,9
59,c1cccc(-c2c(C)c(C(N[C@]34C[C@@H]5C[C@H](C3)C[C@@H](C5)C4)=O)nn2CC)c1,CCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,CCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.425,0
60,c1cccc(-c2c(C)c(C(NC3CCCC3)=O)nn2CC2CC2)c1,Cc1c(C(=O)NC2CCCC2)nn(CC2CC2)c1-c1ccccc1,Cc1c(C(=O)NC2CCCC2)nn(CC2CC2)c1-c1ccccc1,-9.698,9
61,c1ccccc1-c1c(C)c(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@@H](C4)C3)=O)nn1CCCC,CCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,CCCCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccccc1,-11.465,0
62,c1cc(F)ccc1-c1c(C)c(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@@H](C4)C3)=O)nn1C,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccc(F)cc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C)c1-c1ccc(F)cc1,-11.438,0
63,c1ccccc1-c1c(C)c(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@@H](C4)C3)=O)n[nH]1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n[nH]c1-c1ccccc1,-11.155,10
64,c1ccccc1-c1c(C)c(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@@H](C4)C3)=O)n[nH]1,Cc1c(-c2ccccc2)n[nH]c1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,Cc1c(-c2ccccc2)n[nH]c1C(=O)N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-11.162,10
65,[C@H]12C[C@@H]3C[C@H](C1)C[C@@](NC(c1c(C)c(-c4ccccc4)n(C(C)C)n1)=O)(C3)C2,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C(C)C)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C(C)C)c1-c1ccccc1,-12.055,0
66,[C@H]12C[C@@H]3C[C@H](C1)C[C@@](NC(c1c(C)c(-c4ccccc4)n(C4CC4)n1)=O)(C3)C2,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C2CC2)c1-c1ccccc1,Cc1c(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nn(C2CC2)c1-c1ccccc1,-11.6,0
67,C1[C@H]2C[C@@]3(NC(c4nn(CC5CC5)c(-c5ccccc5)c4)=O)C[C@@H]1C[C@@H](C2)C3,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(CC2CC2)n1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cc(-c2ccccc2)n(CC2CC2)n1,-11.563,1
68,c1cc(-c2n(CC(C)C)nc(C(=O)NC3CCCCC3)c2C)ccc1,Cc1c(C(=O)NC2CCCCC2)nn(CC(C)C)c1-c1ccccc1,Cc1c(C(=O)NC2CCCCC2)nn(CC(C)C)c1-c1ccccc1,-10.006,9
69,c1cc(-c2n(CC)nc(C(=O)NC34CC5CC(CC(C3)C5)C4)c2C)ccc1F,CCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)c1-c1ccc(F)cc1,CCn1nc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(C)c1-c1ccc(F)cc1,-11.386,0
70,c1cc(-c2n(C)nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5)C4C)c2C)ccc1,Cc1c(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2C)C3)nn(C)c1-c1ccccc1,Cc1c(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)[C@@H]2C)C3)nn(C)c1-c1ccccc1,-11.963,3
71,c1cc(-c2n(C)nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5)C4C)c2C)ccc1,Cc1c(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2C)C3)nn(C)c1-c1ccccc1,Cc1c(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)[C@H]2C)C3)nn(C)c1-c1ccccc1,-12.074,3
72,c1c(-c2n(CCC)nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4C)c2C)cccc1,CCCn1nc(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2C)C3)c(C)c1-c1ccccc1,CCCn1nc(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)[C@@H]2C)C3)c(C)c1-c1ccccc1,-11.695,0
73,c1c(-c2n(CCC)nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4C)c2C)cccc1,CCCn1nc(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2C)C3)c(C)c1-c1ccccc1,CCCn1nc(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)[C@H]2C)C3)c(C)c1-c1ccccc1,-11.931,0
74,c1c(-c2n(CCCC)nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4C)c2C)cccc1,CCCCn1nc(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2C)C3)c(C)c1-c1ccccc1,CCCCn1nc(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)[C@@H]2C)C3)c(C)c1-c1ccccc1,-11.727,0
75,c1c(-c2n(CCCC)nc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4C)c2C)cccc1,CCCCn1nc(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2C)C3)c(C)c1-c1ccccc1,CCCCn1nc(C(=O)N[C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)[C@H]2C)C3)c(C)c1-c1ccccc1,-11.933,0
76,c1(-c2c(C)c(C(NC3CC3)=O)nn2CC(C)C)ccccc1,Cc1c(C(=O)NC2CC2)nn(CC(C)C)c1-c1ccccc1,Cc1c(C(=O)NC2CC2)nn(CC(C)C)c1-c1ccccc1,-8.924,9
